date,casual,member,total_rides,casual_share,avg_ride_length_mins,avg_casual_ride_length_mins,avg_member_ride_length_mins,temp_max,temp_min,temp_mean,precip_mm,rain_any,rain_1mm,rain_5mm
2025-07-11,1018,2920,3938,0.2585068562722194,9.414814791772473,13.147350785854616,8.113540256849316,29.1,21.5,25.1,0.2,1,0,0
2025-07-12,1449,2498,3947,0.36711426399797314,12.452975171015963,17.917880871865655,9.282979830531092,30.6,22.6,25.5,0.2,1,0,0
2025-07-13,1225,2137,3362,0.3643664485425342,12.84702307654174,18.30751888435374,9.716883926064577,29.8,22.5,25.7,0.2,1,0,0
2025-07-14,473,1799,2272,0.20818661971830985,7.923686641725352,10.6137003875969,7.216417880303872,31.5,23.1,26.0,17.5,1,1,1
2025-07-15,716,2781,3497,0.20474692593651703,8.780141883519207,12.927230423649908,7.712426890806664,28.9,22.9,25.7,2.7,1,1,0
2025-07-16,726,2972,3698,0.196322336398053,8.186517000180277,11.616970385674932,7.348526031852849,30.6,23.1,26.8,2.2,1,1,0
2025-07-17,888,2919,3807,0.23325453112687156,8.719465812976097,12.679557057057057,7.514751518784972,33.5,23.8,28.2,1.9,1,1,0
2025-07-18,1117,2862,3979,0.2807237999497361,9.286186349166456,12.75105340196956,7.933895469368739,29.8,22.4,26.2,0.0,0,0,0
2025-07-19,1347,2301,3648,0.3692434210526316,11.854164140168129,16.91480394704281,8.891677473562218,28.3,21.1,24.9,0.0,0,0,0
2025-07-20,1084,2288,3372,0.32147093712930014,11.830025874851719,17.35119861623616,9.214225502622376,34.1,22.3,27.9,4.1,1,1,0
2025-07-21,785,2834,3619,0.21691074882564243,8.83579225845077,13.828470552016986,7.452852081863091,31.8,21.5,26.9,0.0,0,0,0
2025-07-22,733,2986,3719,0.19709599354665233,8.527922196827104,12.19508394724875,7.62771135856218,28.1,19.6,23.8,0.0,0,0,0
2025-07-23,961,3230,4191,0.22930088284418992,8.80987719319176,12.536226482830385,7.701201754385965,28.9,19.6,24.3,0.0,0,0,0
2025-07-24,961,3172,4133,0.23251875151221874,8.727234627792564,11.014684963579604,8.034220828079025,31.1,20.0,26.3,0.0,0,0,0
2025-07-25,937,2773,3710,0.2525606469002695,8.76254120395328,12.354558466737817,7.548794296189446,37.8,24.5,29.5,5.4,1,1,1
2025-07-26,1504,2531,4035,0.3727385377942999,11.65460736472532,15.86875239361702,9.15042952061109,30.6,23.6,26.4,0.0,0,0,0
2025-07-27,985,2106,3091,0.31866709802652865,11.835933214709371,17.428394602368865,9.220275823045267,30.8,22.4,25.5,9.8,1,1,1
2025-07-28,725,2807,3532,0.20526613816534542,9.0475904397886,14.856032229885058,7.547369457309109,35.2,23.6,29.8,0.0,0,0,0
2025-07-29,786,2912,3698,0.21254732287723094,8.589159270776998,13.274860793044953,7.324406043956044,39.5,24.9,32.1,0.0,0,0,0
2025-07-30,760,2995,3755,0.20239680426098536,8.357172463382158,11.903443815789474,7.457283906510851,37.5,27.0,31.0,8.4,1,1,1
2025-07-31,579,2232,2811,0.20597652081109924,7.69776048855686,10.640959211283823,6.934269422043011,31.8,19.9,26.3,7.8,1,1,1
2025-08-01,960,2801,3761,0.2552512629619782,9.6472723433484,14.702264513888888,7.914750928239914,23.0,17.8,20.1,1.3,1,1,0
2025-08-02,1308,2340,3648,0.35855263157894735,12.534531044407895,18.188087066768603,9.374338190883192,25.6,17.1,21.1,0.0,0,0,0
2025-08-03,1210,2121,3331,0.3632542779945962,13.037573256279396,19.54210426997245,9.326831848184819,28.0,16.5,22.2,0.0,0,0,0
2025-08-04,752,2889,3641,0.20653666575116728,9.204123871646985,14.39290551861702,7.853496042459906,33.2,17.0,24.5,0.0,0,0,0
2025-08-05,745,2858,3603,0.2067721343325007,8.934160990840967,13.381520984340044,7.774859662934453,31.0,19.9,24.9,0.0,0,0,0
2025-08-06,702,2826,3528,0.1989795918367347,8.096148469387755,10.474454415954416,7.505359094125974,28.5,20.9,23.7,0.8,1,0,0
2025-08-07,880,3003,3883,0.22662889518413598,8.748039844621855,12.221114356060605,7.7302890720390725,28.5,19.0,23.0,0.1,1,0,0
2025-08-08,1038,2990,4028,0.2576961271102284,9.481669174114533,13.539240350032113,8.073054163879599,28.2,17.0,22.3,0.0,0,0,0
2025-08-09,1342,2388,3730,0.35978552278820375,11.772662712243074,16.176271597118728,9.297937786152987,30.0,17.3,23.3,0.0,0,0,0
2025-08-10,1166,2219,3385,0.34446085672082716,12.414688508124076,17.90678197541452,9.528802531170196,33.2,18.4,25.7,0.0,0,0,0
2025-08-11,765,2723,3488,0.21932339449541285,8.649982669151376,13.273161938997822,7.351146039906965,32.4,20.8,26.3,0.0,0,0,0
2025-08-12,730,2956,3686,0.19804666304937601,8.795014428468077,12.309642031963472,7.927058355886333,33.3,21.1,26.9,0.0,0,0,0
2025-08-13,566,2385,2951,0.1917993900372755,7.460762668022139,9.865804151943463,6.890006491963662,32.0,23.5,27.1,9.2,1,1,1
2025-08-14,887,2988,3875,0.22890322580645162,8.639425905376344,12.954661762495302,7.358430522088353,31.3,22.6,26.4,1.0,1,1,0
2025-08-15,1034,2770,3804,0.2718191377497371,9.047335423238698,12.20637669245648,7.868112075812275,32.4,22.9,26.5,0.0,0,0,0
2025-08-16,1274,2523,3797,0.33552804845931,11.388117189008867,16.54290040554683,8.785186623067776,30.5,22.5,25.7,4.9,1,1,0
2025-08-17,1062,2058,3120,0.3403846153846154,11.601943669871796,16.909246343377276,8.863189812115323,35.3,22.0,27.2,3.4,1,1,0
2025-08-18,647,2778,3425,0.1889051094890511,8.637388452554745,13.853533822771766,7.422541060715143,25.0,18.6,21.3,0.2,1,0,0
2025-08-19,680,2976,3656,0.18599562363238512,8.428369256017506,13.336435931372549,7.306902408154122,24.2,17.5,20.9,0.0,0,0,0
2025-08-20,366,1815,2181,0.16781292984869325,6.979583822405624,9.160009881602916,6.539894600550964,22.7,15.9,19.9,2.6,1,1,0
2025-08-21,733,2636,3369,0.21757197981596912,8.365421401009202,11.798124124602092,7.410880013909964,21.9,15.8,18.3,0.0,0,0,0
2025-08-22,1089,2791,3880,0.2806701030927835,9.173939768041237,11.895806795224978,8.11191426012182,26.9,14.9,20.9,0.0,0,0,0
2025-08-23,1379,2254,3633,0.37957610789980734,12.928565767501606,18.98401551849166,9.223834087548063,28.0,17.2,22.0,0.0,0,0,0
2025-08-24,1108,2078,3186,0.3477715003138732,12.293167822766268,17.182139199759327,9.686343816169394,26.2,17.5,22.1,0.2,1,0,0
2025-08-25,759,2595,3354,0.2262969588550984,8.890061871397336,14.072896574440053,7.374157617212589,31.6,19.1,24.9,0.0,0,0,0
2025-08-26,846,2838,3684,0.2296416938110749,8.799862518096273,12.496413258471238,7.6979309020436935,27.5,17.6,22.9,0.0,0,0,0
2025-08-27,846,2953,3799,0.2226901816267439,9.047201127489691,12.86207939322301,7.954283073710351,25.0,16.5,20.7,0.1,1,0,0
2025-08-28,993,2806,3799,0.26138457488812844,9.233103882600686,13.64268382007385,7.672621745070089,27.1,15.1,21.4,0.0,0,0,0
2025-08-29,908,2588,3496,0.2597254004576659,10.086098197940505,14.17659144640235,8.65094832560536,27.4,18.0,22.4,0.0,0,0,0
2025-08-30,952,1812,2764,0.34442836468885674,12.858289302942595,18.957001838235296,9.654109207137601,25.8,14.3,20.2,0.0,0,0,0
2025-08-31,1047,1692,2739,0.3822562979189485,14.301791335037118,20.88473417701369,10.228303654452326,27.5,14.9,20.9,0.0,0,0,0
2025-09-01,1039,1907,2946,0.3526816021724372,14.512557139624349,23.624576900866217,9.548011501485755,26.6,16.6,21.6,0.0,0,0,0
2025-09-02,683,2805,3488,0.19581422018348624,8.565758677370031,12.277377403611517,7.662002673796791,26.9,16.5,21.0,0.0,0,0,0
2025-09-03,755,3150,3905,0.19334186939820744,8.276493299189074,11.546557130242824,7.492716095238095,26.4,15.5,20.5,0.0,0,0,0
2025-09-04,774,3032,3806,0.20336311087756173,8.018153625853914,10.206163867355727,7.459604837291117,25.2,16.0,20.9,4.2,1,1,0
2025-09-05,1030,3257,4287,0.24026125495684628,8.98510755773268,12.447465550161812,7.890164747722854,28.5,18.1,23.4,5.1,1,1,1
2025-09-06,1024,2237,3261,0.3140141061024226,9.724123152407238,12.31713662109375,8.537155878408582,30.1,19.1,23.7,20.4,1,1,1
2025-09-07,666,1746,2412,0.27611940298507465,10.171353848811497,13.988984034034035,8.715144396716303,20.8,16.8,18.4,17.8,1,1,1
2025-09-08,668,3105,3773,0.17704744235356482,8.849939336513826,12.828154316367264,7.9940785936661305,21.6,13.1,17.6,0.0,0,0,0
2025-09-09,743,3184,3927,0.18920295390883626,8.705304681266448,12.271785464333783,7.873051156825795,22.2,13.2,17.6,0.0,0,0,0
2025-09-10,630,2817,3447,0.18276762402088773,7.997469814331303,11.309053174603173,7.2568601171459,20.6,15.2,17.8,5.0,1,1,1
2025-09-11,899,3496,4395,0.20455062571103527,8.590241486537732,12.158763236929923,7.672592443745232,26.9,15.4,21.1,0.0,0,0,0
2025-09-12,1066,3325,4391,0.24276930084263265,8.852266628710241,12.196686225766104,7.780040676691729,27.4,16.3,21.0,0.0,0,0,0
2025-09-13,1415,2702,4117,0.34369686665047366,11.655181434701644,16.197453050647823,9.27645666173205,26.5,16.2,20.7,0.7,1,0,0
2025-09-14,1213,2617,3830,0.316710182767624,11.608228481288076,16.799705111294312,9.201938396382626,29.8,17.0,22.4,0.5,1,0,0
2025-09-15,699,3065,3764,0.1857066950053135,8.642116697662061,12.552573128278492,7.750302979880369,28.5,17.9,22.3,0.0,0,0,0
2025-09-16,704,3259,3963,0.17764319959626546,8.312914488182352,11.553952391098484,7.612794609798507,24.5,17.5,20.4,0.0,0,0,0
2025-09-17,669,3099,3768,0.17754777070063693,7.716488145789101,9.55860879422023,7.3188183446272985,21.1,17.2,19.2,6.8,1,1,1
2025-09-18,904,3421,4325,0.20901734104046243,8.347152366088633,11.455721644542773,7.525712252752607,27.4,18.2,22.2,0.1,1,0,0
2025-09-19,1105,3425,4530,0.24392935982339956,9.168493480500368,13.141826862745097,7.886585922141119,28.0,18.0,22.6,0.0,0,0,0
2025-09-20,1436,2725,4161,0.34510934871425136,11.208066494432428,15.095510190343548,9.159490660550459,23.8,14.5,18.9,0.0,0,0,0
2025-09-21,1081,2377,3458,0.31260844418739153,10.937431921149026,15.543812303422754,8.842565621932406,22.1,13.8,17.3,0.0,0,0,0
2025-09-22,682,3003,3685,0.18507462686567164,8.171680755314338,11.64003044965787,7.383996941946942,22.6,12.0,17.4,0.0,0,0,0
2025-09-23,776,3313,4089,0.18977745169968208,8.114562146409066,11.200467804982818,7.3917541805010565,29.5,16.6,22.6,6.6,1,1,1
2025-09-24,681,3177,3858,0.17651632970451012,8.190699896319336,11.752703377386197,7.427173182247403,26.6,18.4,21.9,3.0,1,1,0
2025-09-25,922,2522,3444,0.2677119628339141,8.928513080720093,12.50964978308026,7.619310844567803,24.9,19.9,22.0,48.6,1,1,1
2025-09-26,1460,3334,4794,0.3045473508552357,9.28453103532193,12.108216198630137,8.048004239152169,26.5,18.6,22.3,0.0,0,0,0
2025-09-27,1602,2763,4365,0.3670103092783505,11.396687159221075,16.009221972534334,8.72231844010134,24.4,16.9,20.7,0.1,1,0,0
2025-09-28,1366,2455,3821,0.35749803716304634,11.746695982727035,16.209765568570035,9.263374983027834,28.0,17.7,22.4,0.6,1,0,0
2025-09-29,671,3071,3742,0.17931587386424372,8.169562337430964,11.87678956780924,7.359549484424184,24.1,17.2,20.6,0.0,0,0,0
2025-09-30,844,3260,4104,0.20565302144249512,8.600594789636126,11.160300651658769,7.937897934560327,25.4,17.0,20.5,0.0,0,0,0
2025-10-01,740,3133,3873,0.19106635682933126,7.935020070574059,10.696039054054054,7.282880253218428,20.3,12.1,16.3,0.0,0,0,0
2025-10-02,764,3234,3998,0.19109554777388693,8.211185046690012,11.25465189790576,7.492196588332303,19.0,9.6,14.2,0.0,0,0,0
2025-10-03,1020,3231,4251,0.2399435426958363,9.03288323531718,12.699004444444446,7.875519065304859,22.1,9.0,15.5,0.0,0,0,0
2025-10-04,1315,2748,4063,0.32365247354171794,11.022968500287144,15.479306552598226,8.890477765647743,27.8,11.8,19.5,0.0,0,0,0
2025-10-05,1290,2485,3775,0.34172185430463575,12.154262874172185,17.005209896640824,9.63606502347418,29.8,14.4,21.4,0.0,0,0,0
2025-10-06,698,2983,3681,0.18962238522140723,8.108858697817622,10.580502196752626,7.530512347748352,26.8,14.6,20.3,0.0,0,0,0
2025-10-07,780,3173,3953,0.197318492284341,7.854010595328442,9.664058632478632,7.409057091080997,27.4,17.1,21.9,0.0,0,0,0
2025-10-08,640,2607,3247,0.1971050200184786,7.883828626424393,10.637908151041668,7.207721646848229,21.8,14.4,19.2,5.4,1,1,1
2025-10-09,853,3112,3965,0.21513240857503152,7.869967204707861,10.707341305197344,7.092242234361611,15.1,8.4,12.1,0.0,0,0,0
2025-10-10,898,2836,3734,0.24049276914836637,8.757658449384039,12.030095304380104,7.721463704748472,16.1,4.8,10.9,0.0,0,0,0
2025-10-11,747,1797,2544,0.2936320754716981,8.94256501572327,11.682363431503793,7.803650482285291,19.0,9.6,14.3,1.4,1,1,0
2025-10-12,431,1232,1663,0.25917017438364404,8.22630240529164,9.972109860788862,7.615553206168831,16.5,13.1,14.9,13.9,1,1,1
2025-10-13,255,1282,1537,0.16590761223162004,7.23022716330514,9.194860065359478,6.839446047841914,14.9,12.2,13.7,33.2,1,1,1
2025-10-14,586,2896,3482,0.16829408385985067,7.682189823856022,10.782157281001139,7.054917403314917,16.1,12.2,13.9,0.1,1,0,0
2025-10-15,688,3084,3772,0.1823966065747614,8.065315972958642,10.067706831395348,7.618608803501946,19.9,11.6,15.5,0.0,0,0,0
2025-10-16,717,2838,3555,0.20168776371308017,7.759835030473511,10.31234551371455,7.114961874559549,15.3,7.2,10.8,0.0,0,0,0
2025-10-17,889,2948,3837,0.23169142559291112,8.38871045521675,10.208945181852268,7.839799779511533,17.0,7.2,11.2,0.0,0,0,0
2025-10-18,1154,2386,3540,0.32598870056497176,9.993838201506591,13.300451097631427,8.394579491478067,17.9,6.5,12.0,0.0,0,0,0
2025-10-19,1036,2173,3209,0.3228420068557183,11.377379650981613,15.24616184041184,9.532898128547323,20.8,9.9,15.9,0.0,0,0,0
2025-10-20,395,2068,2463,0.1603735282176208,8.60300265259169,11.23161805907173,8.100921856866536,20.0,12.2,15.8,10.2,1,1,1
2025-10-21,614,2876,3490,0.17593123209169054,8.056985076408788,10.83506726384365,7.463889644181734,19.2,8.0,13.5,0.1,1,0,0
2025-10-22,678,2961,3639,0.1863149216817807,8.08680580745626,11.86189791052114,7.222397686592368,16.6,11.4,13.7,1.5,1,1,0
2025-10-23,680,2988,3668,0.18538713195201745,7.758972482733552,9.712685343137254,7.314352420794289,15.1,8.6,11.4,0.1,1,0,0
2025-10-24,828,2965,3793,0.21829686264170842,7.7285444986378415,9.472643880837358,7.241490775716695,14.9,5.8,10.2,0.0,0,0,0
2025-10-25,1067,2215,3282,0.3251066422912858,9.721003681698152,13.17066079350203,8.05925012039127,14.4,5.8,10.3,0.0,0,0,0
2025-10-26,781,2000,2781,0.280834232290543,9.86788495145631,14.138424071702946,8.200239425,14.4,6.8,10.3,0.1,1,0,0
2025-10-27,528,2686,3214,0.164281269446173,7.369829288529351,10.286092929292929,6.796565251923554,12.9,3.5,8.0,0.0,0,0,0
2025-10-28,575,2809,3384,0.16991725768321514,7.403141435185185,9.521346231884058,6.969546647680076,12.4,4.2,8.7,0.0,0,0,0
2025-10-29,540,2775,3315,0.16289592760180996,7.436341362493716,9.46660163580247,7.041263687687687,13.6,7.1,10.4,0.1,1,0,0
2025-10-30,337,1447,1784,0.1889013452914798,7.497337359865471,9.3222215628091,7.072329774245565,16.5,10.9,13.8,44.4,1,1,1
2025-10-31,824,2745,3569,0.23087699635752312,8.013085672924255,9.690580724110033,7.50953160291439,14.8,10.1,11.9,0.0,0,0,0
2025-11-01,895,2259,3154,0.2837666455294864,8.960643579581484,11.521575847299815,7.946020126899808,14.4,7.6,10.3,0.0,0,0,0
2025-11-02,873,2092,2965,0.29443507588532886,9.582316183249016,13.085387037037037,8.120470650095603,14.9,4.0,8.9,0.0,0,0,0
2025-11-03,475,2596,3071,0.15467274503419082,7.436080625203517,9.257451929824562,7.102817385721623,14.0,6.2,10.1,0.1,1,0,0
2025-11-04,567,2830,3397,0.16691198115984693,7.29315431262879,9.466857407407408,6.857645600706714,14.9,8.1,10.9,0.0,0,0,0
2025-11-05,564,2885,3449,0.16352565961148158,7.582598608292259,9.304893794326242,7.245900346620451,18.3,4.0,11.1,0.0,0,0,0
2025-11-06,541,2646,3187,0.16975211797929088,7.431525787051563,9.337165187923599,7.041899590576971,13.7,5.3,9.5,1.6,1,1,0
2025-11-07,732,2642,3374,0.2169531713100178,7.542225602647698,9.342368920765027,7.0434727983850625,15.4,1.8,8.7,0.0,0,0,0
2025-11-08,923,2378,3301,0.27961223871554075,9.719553746339493,13.381068147345612,8.298368804317352,18.5,11.9,14.2,4.8,1,1,0
2025-11-09,571,1540,2111,0.27048792041686404,8.818353237012474,12.322351079976649,7.519143647186147,16.4,8.5,12.8,0.2,1,0,0
2025-11-10,349,2106,2455,0.14215885947046844,7.151079015614392,10.050894126074498,6.670530357708135,13.9,2.2,10.1,11.9,1,1,1
2025-11-11,327,2003,2330,0.14034334763948497,6.552370822603719,9.627287257900102,6.05037497919787,4.3,0.8,2.4,0.5,1,0,0
2025-11-12,431,2468,2899,0.14867195584684373,7.293769661952397,8.68225947409126,7.051290282279849,9.2,2.2,5.5,0.0,0,0,0
2025-11-13,471,2610,3081,0.1528724440116845,7.347890181759169,8.843804458598726,7.077937835249043,10.4,5.0,7.3,1.8,1,1,0
2025-11-14,559,2615,3174,0.1761184625078765,7.4854853602184415,9.305875998807394,7.096346405353729,10.1,2.9,6.3,0.0,0,0,0
2025-11-15,581,2081,2662,0.21825694966190834,8.762762453042825,11.750014285714286,7.928743560788082,8.8,1.3,5.8,0.8,1,0,0
2025-11-16,458,1606,2064,0.22189922480620156,8.014922496770026,10.506303202328967,7.304429119966792,13.0,4.7,9.6,0.2,1,0,0
2025-11-17,324,2235,2559,0.12661195779601406,7.005754135730103,8.081028137860082,6.849875488441461,6.2,1.4,4.0,0.0,0,0,0
2025-11-18,368,2366,2734,0.1346013167520117,7.363992605462082,8.691752128623188,7.1574771766694845,7.9,0.9,4.5,0.0,0,0,0
2025-11-19,384,2110,2494,0.15396952686447474,7.058223623362738,8.949967621527778,6.713944146919432,8.2,2.0,4.8,4.6,1,1,0
2025-11-20,466,2573,3039,0.1533399144455413,7.085750806186245,8.397362660944205,6.848202759424796,7.8,0.0,3.2,0.0,0,0,0
2025-11-21,558,2555,3113,0.1792483135239319,7.39955190063176,9.331017771804062,6.977728825831703,10.9,2.5,6.9,0.0,0,0,0
2025-11-22,574,1785,2359,0.2433234421364985,8.360556966228629,10.794900987224159,7.577748300653594,11.0,4.3,7.9,5.1,1,1,1
2025-11-23,511,1485,1996,0.2560120240480962,8.229066516366066,11.216467808219178,7.20107859708193,7.7,-0.9,3.8,0.0,0,0,0
2025-11-24,395,2369,2764,0.14290882778581765,7.6918454594790155,10.211896497890296,7.271659659490642,11.4,4.2,6.8,0.0,0,0,0
2025-11-25,318,1734,2052,0.15497076023391812,7.513335339506173,9.037093134171908,7.23389186851211,12.7,2.9,7.7,10.2,1,1,1
2025-11-26,466,1940,2406,0.1936824605153782,8.056981629260182,10.08001895565093,7.571035549828179,15.4,10.9,13.2,4.6,1,1,0
2025-11-27,197,736,933,0.21114683815648447,8.6996799214005,14.311949069373942,7.197482880434782,10.4,2.5,5.6,0.0,0,0,0
2025-11-28,215,818,1033,0.20813165537270087,7.794458486608583,8.733375813953488,7.547677037489812,5.7,0.1,2.5,0.0,0,0,0
2025-11-29,307,1109,1416,0.21680790960451976,8.516127695386064,10.454347882736156,7.979578013225127,5.8,-0.2,1.8,0.0,0,0,0
2025-11-30,195,814,1009,0.19326065411298315,8.287195705318798,9.313249487179487,8.04139658067158,4.9,-0.3,2.8,3.3,1,1,0
2025-12-01,301,2160,2461,0.12230800487606663,7.283842787484763,8.74015897009967,7.080902430555556,6.1,-0.3,3.2,0.0,0,0,0
2025-12-02,188,1416,1604,0.1172069825436409,7.30312671446384,8.412445833333333,7.155844232580038,3.0,-1.6,0.8,17.2,1,1,1
2025-12-03,320,2066,2386,0.13411567476948869,7.191655399552948,8.5647784375,6.978974193288157,4.2,-1.3,1.2,0.0,0,0,0
2025-12-04,349,1970,2319,0.1504959034066408,6.901125161707633,7.819348137535816,6.738455203045685,5.4,-3.4,0.6,0.1,1,0,0
2025-12-05,322,1773,2095,0.15369928400954655,6.874434590294352,8.168614078674949,6.639394660650498,-0.8,-6.7,-3.5,0.0,0,0,0
2025-12-06,411,1637,2048,0.20068359375,7.674380493164063,9.296550689375508,7.2671037975972315,4.3,-1.8,0.5,0.4,1,0,0
2025-12-07,434,1360,1794,0.241917502787068,7.744407181345225,9.770451420890938,7.097860710784313,5.1,-1.7,1.5,0.0,0,0,0
2025-12-08,231,1823,2054,0.1124634858812074,6.82280582603051,9.138149711399711,6.529418860852076,1.8,-4.4,-1.8,0.0,0,0,0
2025-12-09,237,1944,2181,0.10866574965612105,6.643133065871924,8.781375597749648,6.382452263374486,-0.3,-7.4,-3.9,0.0,0,0,0
2025-12-10,253,1793,2046,0.12365591397849462,6.812297287390029,9.997783860342555,6.36281145194274,6.4,-0.6,2.5,3.1,1,1,0
2025-12-11,319,1897,2216,0.14395306859205775,7.048668088146811,8.3505644723093,6.82974086276577,4.0,-2.2,0.8,0.0,0,0,0
2025-12-12,346,1837,2183,0.15849748053137883,7.170467590471828,9.219623843930636,6.784507838867719,1.5,-4.8,-1.9,0.0,0,0,0
2025-12-13,405,1472,1877,0.21576984549813533,7.714079239921861,9.16903888888889,7.313767651721014,3.8,-4.4,-0.7,0.8,1,0,0
2025-12-14,105,399,504,0.20833333333333334,8.356268055555557,9.212732063492064,8.130882790309107,0.5,-7.8,-2.6,11.7,1,1,1
2025-12-15,109,997,1106,0.09855334538878843,7.540345042194093,7.476767431192661,7.547295854229355,-2.9,-8.6,-6.2,0.0,0,0,0
2025-12-16,187,1334,1521,0.12294543063773833,7.024279465264081,8.376820766488414,6.834680347326337,-2.3,-9.3,-5.6,0.0,0,0,0
2025-12-17,242,1655,1897,0.1275698471270427,7.419406457564576,9.235217837465564,7.1538920443101714,4.3,-6.4,-0.6,0.0,0,0,0
2025-12-18,354,1884,2238,0.1581769436997319,7.569923160560024,9.249345621468926,7.254362889242746,5.9,-4.6,1.6,0.0,0,0,0
2025-12-19,275,1187,1462,0.1880984952120383,7.390036240310078,9.280880121212121,6.951972156697557,14.5,-0.4,9.0,26.2,1,1,1
2025-12-20,440,1328,1768,0.248868778280543,8.79419963235294,11.095005984848486,8.031884274598394,2.5,-2.1,-0.1,0.0,0,0,0
2025-12-21,276,1049,1325,0.20830188679245282,7.943408981132076,9.8861490942029,7.432259056244042,7.9,-1.8,2.4,0.0,0,0,0
2025-12-22,239,1454,1693,0.14116952155936208,7.5167065170309115,8.609575732217573,7.337067079321412,3.1,-3.0,-0.6,0.0,0,0,0
2025-12-23,173,945,1118,0.1547406082289803,7.252286970781157,8.81478034682081,6.966243209876543,3.1,0.2,1.4,2.9,1,1,0
2025-12-24,195,930,1125,0.17333333333333334,8.5603384,9.84465299145299,8.291046630824374,7.4,-0.9,3.4,0.0,0,0,0
2025-12-25,95,388,483,0.19668737060041408,10.687684851621809,19.910682807017544,8.429476589347079,8.4,-1.6,2.0,0.0,0,0,0
2025-12-26,100,625,725,0.13793103448275862,8.722809057471265,10.8858005,8.376730426666667,-2.7,-5.8,-4.1,7.4,1,1,1
2025-12-27,47,242,289,0.16262975778546712,8.90244042675894,12.620146453900709,8.180406611570248,-1.0,-7.3,-3.6,5.3,1,1,1
2025-12-28,111,393,504,0.22023809523809523,12.041177513227513,17.201931831831832,10.583559881255303,1.0,-11.6,-5.8,0.9,1,0,0
2025-12-29,149,823,972,0.15329218106995884,7.159449897119342,8.901307382550335,6.84409538274605,7.3,-1.4,3.5,3.9,1,1,0
2025-12-30,187,969,1156,0.16176470588235295,7.772918742791234,9.68636247771836,7.403657671138631,-0.2,-3.0,-1.3,0.0,0,0,0
2025-12-31,213,944,1157,0.18409680207433016,7.923630178622876,9.743940923317684,7.5129032838983045,-0.2,-3.7,-2.2,0.0,0,0,0
